ID,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north
2326,False,2019-07-08 08:00:00,2019-07-09 08:00:00,300234066314590,50.99493,50.83085,-55.62206,-55.47353,0.0698,0.0755
2169,False,2019-07-08 08:00:00,2019-07-09 08:00:00,300234065716150,64.8443,64.94529,-39.77671,-39.90614,-0.1447,0.1896
2139,True,2019-07-09 01:00:00,2019-07-10 01:00:00,300234065716060,66.14628,66.14606,-21.48973,-21.48909,0.0039,0.0033
1919,False,2019-07-09 01:00:00,2019-07-10 01:00:00,300234064905860,-29.19173,-29.12323,168.00328,168.02486,-0.2268,0.2362
2327,False,2019-07-09 08:00:00,2019-07-10 08:00:00,300234066314590,50.83085,50.78213,-55.47353,-55.78336,-0.0338,-0.1599
2170,False,2019-07-09 08:00:00,2019-07-10 08:00:00,300234065716150,64.94529,64.95899,-39.90614,-40.02717,-0.022,0.0776
1920,False,2019-07-10 01:00:00,2019-07-11 01:00:00,300234064905860,-29.12323,-29.15231,168.02486,168.03194,-0.2221,0.0246
2171,False,2019-07-10 08:00:00,2019-07-11 08:00:00,300234065716150,64.95899,64.96542,-40.02717,-40.05511,0.015,-0.0312
2328,False,2019-07-10 08:00:00,2019-07-11 08:00:00,300234066314590,50.78213,50.56564,-55.78336,-56.03435,-0.2477,0.0739
1659,False,2019-07-10 12:00:00,2019-07-11 12:00:00,300234064733790,-19.23811,-19.19475,178.21754,177.96771,-0.2836,0.1226
2140,True,2019-07-11 01:00:00,2019-07-12 01:00:00,300234065716060,66.14628,66.14609,-21.48942,-21.49014,-0.0006,0.0063
2172,True,2019-07-11 08:00:00,2019-07-12 08:00:00,300234065716150,64.96542,64.96452,-40.05511,-40.06566,0.0023,0.0461
2141,True,2019-07-12 01:00:00,2019-07-13 01:00:00,300234065716060,66.14609,66.14611,-21.49014,-21.48916,-0.0041,-0.02
1708,False,2019-07-12 17:00:00,2019-07-13 17:00:00,300234064736810,-10.71833,-10.68607,149.95474,150.04675,-0.0818,0.0812
2142,True,2019-07-13 01:00:00,2019-07-14 01:00:00,300234065716060,66.14611,66.14608,-21.48916,-21.48918,-0.0003,0.0004
2173,True,2019-07-13 08:00:00,2019-07-14 08:00:00,300234065716150,64.9648,64.96453,-40.06461,-40.06557,0.0035,-0.0036
1709,False,2019-07-13 17:00:00,2019-07-14 17:00:00,300234064736810,-10.68607,-10.57364,150.04675,149.85812,0.0855,-0.1394
1710,False,2019-07-15 07:00:00,2019-07-16 07:00:00,300234064736810,-10.43312,-10.42628,149.70398,149.30708,-0.2714,0.2729
2174,False,2019-07-15 08:00:00,2019-07-16 08:00:00,300234065716150,64.95973,64.98367,-40.07253,-40.03284,0.0296,-0.0208
2143,True,2019-07-16 01:00:00,2019-07-17 01:00:00,300234065716060,66.14605,66.14599,-21.48947,-21.48931,-0.0036,-0.0317
2175,False,2019-07-16 08:00:00,2019-07-17 08:00:00,300234065716150,64.98367,64.97332,-40.03284,-40.05586,-0.0082,0.0073
1711,False,2019-07-16 17:00:00,2019-07-17 17:00:00,300234064736810,-10.35634,-10.32864,149.18535,148.87762,-0.3815,0.1857
2176,False,2019-07-17 08:00:00,2019-07-18 08:00:00,300234065716150,64.97332,64.97212,-40.05586,-40.05964,-0.0271,-0.0286
1712,False,2019-07-17 17:00:00,2019-07-18 17:00:00,300234064736810,-10.32864,-10.3056,148.87762,148.64621,-0.1253,-0.0219
2144,False,2019-07-18 01:00:00,2019-07-19 01:00:00,300234065716060,66.14588,66.14601,-21.48947,-21.4891,0.0078,0.0051
2177,False,2019-07-18 08:00:00,2019-07-19 08:00:00,300234065716150,64.97212,64.98515,-40.05964,-40.03335,-0.0036,-0.0498
2145,True,2019-07-19 01:00:00,2019-07-20 01:00:00,300234065716060,66.14601,66.14616,-21.4891,-21.49005,0.0011,0.0013
2146,True,2019-07-20 01:00:00,2019-07-21 01:00:00,300234065716060,66.14616,66.14641,-21.49005,-21.49051,0.0127,-0.0004
2147,True,2019-07-21 01:00:00,2019-07-22 01:00:00,300234065716060,66.14641,66.14585,-21.49051,-21.48986,0.0212,-0.0039
2148,True,2019-07-22 01:00:00,2019-07-23 01:00:00,300234065716060,66.14585,66.14613,-21.48986,-21.48933,0.0125,0.0059
2068,False,2019-07-22 08:00:00,2019-07-23 08:00:00,300234065702140,17.49406,17.83095,73.04753,73.07559,0.0547,0.8155
2149,True,2019-07-24 01:00:00,2019-07-25 01:00:00,300234065716060,66.14549,66.14617,-21.48946,-21.48922,-0.0161,-0.0089
2198,False,2019-07-24 02:00:00,2019-07-25 02:00:00,300234065748690,61.44358,61.56589,-7.11508,-7.1169,0.3002,0.0286
2330,False,2019-07-25 00:00:00,2019-07-26 00:00:00,300234066314850,49.22794,49.35186,-53.32549,-53.42999,-0.2255,-0.0343
2199,False,2019-07-25 02:00:00,2019-07-26 02:00:00,300234065748690,61.56589,61.65021,-7.1169,-7.08587,0.1581,0.0552
1334,False,2019-07-25 17:00:00,2019-07-26 17:00:00,300234063797980,-45.54373,-45.71498,-75.03268,-74.87214,0.1887,-0.5395
2150,True,2019-07-26 01:00:00,2019-07-27 01:00:00,300234065716060,66.14655,66.14576,-21.48797,-21.48916,0.0184,0.0147
2200,False,2019-07-26 02:00:00,2019-07-27 02:00:00,300234065748690,61.65021,61.60666,-7.08587,-6.78816,0.3833,0.3983
2151,True,2019-07-27 01:00:00,2019-07-28 01:00:00,300234065716060,66.14576,66.14597,-21.48916,-21.48915,-0.0017,0.0103
2201,False,2019-07-27 02:00:00,2019-07-28 02:00:00,300234065748690,61.60666,61.44471,-6.78816,-6.64231,0.1357,-0.1878
1790,False,2019-07-27 04:00:00,2019-07-28 04:00:00,300234064823560,-16.1452,-16.1611,168.31876,168.23647,-0.1042,-0.1889
2070,False,2019-07-27 12:00:00,2019-07-28 12:00:00,300234065702850,-16.67769,-16.68084,-145.0414,-145.10712,-0.2614,-0.1287
2202,False,2019-07-28 02:00:00,2019-07-29 02:00:00,300234065748690,61.44471,61.46394,-6.64231,-6.91657,0.0254,-0.033
1791,False,2019-07-28 04:00:00,2019-07-29 04:00:00,300234064823560,-16.1611,-16.09315,168.23647,168.23457,-0.1878,-0.0878
2071,False,2019-07-28 12:00:00,2019-07-29 12:00:00,300234065702850,-16.68084,-16.676,-145.10712,-145.17497,-0.0471,0.0093
2152,False,2019-07-29 01:00:00,2019-07-30 01:00:00,300234065716060,66.07685,66.02613,-21.48382,-21.32684,0.0426,-0.0655
1881,False,2019-07-29 01:00:00,2019-07-30 01:00:00,300234064874060,57.30169,57.31271,-7.03677,-7.14821,-0.1349,0.164
2203,False,2019-07-29 02:00:00,2019-07-30 02:00:00,300234065748690,61.46394,61.3896,-6.91657,-6.88904,-0.0072,0.0927
960,False,2019-07-29 03:00:00,2019-07-30 03:00:00,300234062886800,60.44329,60.48763,168.77309,168.77296,0.0606,0.1103
2072,False,2019-07-29 12:00:00,2019-07-30 12:00:00,300234065702850,-16.676,-16.6954,-145.17497,-145.2074,-0.0576,-0.0627
2153,False,2019-07-30 01:00:00,2019-07-31 01:00:00,300234065716060,66.02613,65.97299,-21.32684,-21.2246,0.1033,-0.0808
1882,False,2019-07-30 01:00:00,2019-07-31 01:00:00,300234064874060,57.31271,57.43238,-7.14821,-7.16207,-0.0835,0.0875
961,False,2019-07-30 03:00:00,2019-07-31 03:00:00,300234062886800,60.48763,60.49271,168.77296,168.87756,0.0861,0.0459
2073,False,2019-07-30 12:00:00,2019-07-31 12:00:00,300234065702850,-16.6954,-16.67569,-145.2074,-145.3125,-0.0257,-0.0
2154,False,2019-07-31 01:00:00,2019-08-01 01:00:00,300234065716060,65.97299,65.79732,-21.2246,-21.16907,0.1046,-0.124
962,False,2019-07-31 03:00:00,2019-08-01 03:00:00,300234062886800,60.49271,60.49652,168.87756,169.01959,0.2141,0.0584
2074,False,2019-07-31 12:00:00,2019-08-01 12:00:00,300234065702850,-16.67569,-16.66635,-145.3125,-145.3551,-0.1657,0.022
2155,False,2019-08-01 01:00:00,2019-08-02 01:00:00,300234065716060,65.79732,65.77814,-21.16907,-21.22828,-0.1443,-0.1021
1792,False,2019-08-01 02:00:00,2019-08-02 02:00:00,300234064823560,-16.27284,-16.12249,168.39923,168.22163,-0.2231,0.0585
963,False,2019-08-01 03:00:00,2019-08-02 03:00:00,300234062886800,60.49652,60.51705,169.01959,169.03165,0.0666,0.1562
2075,False,2019-08-01 12:00:00,2019-08-02 12:00:00,300234065702850,-16.66635,-16.69142,-145.3551,-145.34612,-0.3239,-0.2726
1718,False,2019-08-02 00:00:00,2019-08-03 00:00:00,300234064738150,-24.5906,-24.57703,-124.87646,-124.83078,0.1136,-0.0552
2156,False,2019-08-02 01:00:00,2019-08-03 01:00:00,300234065716060,65.77814,65.78913,-21.22828,-21.21341,-0.0199,0.0781
964,False,2019-08-03 01:00:00,2019-08-04 01:00:00,300234062886800,60.44031,60.51983,169.00197,168.953,-0.1396,0.1047
2157,False,2019-08-03 01:00:00,2019-08-04 01:00:00,300234065716060,65.78913,65.85216,-21.21341,-21.19174,0.0363,0.0903
1927,False,2019-08-03 14:00:00,2019-08-04 14:00:00,300234065159530,-18.87716,-18.8464,-138.78679,-138.88094,-0.033,0.3146
2158,True,2019-08-05 19:00:00,2019-08-06 19:00:00,300234065716060,65.6889,65.64976,-21.02988,-20.96402,0.2161,-0.1398
2159,True,2019-08-07 19:00:00,2019-08-08 19:00:00,300234065716060,65.6499,65.64981,-20.96365,-20.96303,-0.0047,0.003
2160,False,2019-08-08 19:00:00,2019-08-09 19:00:00,300234065716060,65.64981,65.64979,-20.96303,-20.96234,0.0024,0.0019
2204,False,2019-08-09 14:00:00,2019-08-10 14:00:00,300234065748690,62.04593,62.1566,-7.86703,-7.66805,-0.1702,0.9255
2161,False,2019-08-09 19:00:00,2019-08-10 19:00:00,300234065716060,65.64979,65.64669,-20.96234,-20.96658,-0.0069,0.0065
1261,False,2019-08-09 21:00:00,2019-08-10 21:00:00,300234063568430,-12.44308,-12.13166,49.67064,49.37537,-0.6526,0.4006
1249,False,2019-08-10 09:00:00,2019-08-11 09:00:00,300234063560190,-43.24096,-43.33909,-74.55375,-74.45366,0.2476,-0.2304
2205,False,2019-08-10 14:00:00,2019-08-11 14:00:00,300234065748690,62.1566,62.01374,-7.66805,-7.74887,0.0602,0.1313
2162,True,2019-08-10 19:00:00,2019-08-11 19:00:00,300234065716060,65.64669,65.64511,-20.96658,-20.96799,-0.0118,0.0031
1250,False,2019-08-11 09:00:00,2019-08-12 09:00:00,300234063560190,-43.33909,-43.3836,-74.45366,-74.34724,0.1135,-0.368
2206,False,2019-08-11 14:00:00,2019-08-12 14:00:00,300234065748690,62.01374,61.99097,-7.74887,-7.53628,-0.2438,0.3899
1251,False,2019-08-12 09:00:00,2019-08-13 09:00:00,300234063560190,-43.3836,-43.47667,-74.34724,-74.27529,0.0071,-0.2214
2463,False,2019-08-12 18:00:00,2019-08-13 18:00:00,300234067204380,3.47654,3.41436,8.34598,8.37263,0.0029,-0.1624
2163,False,2019-08-12 19:00:00,2019-08-13 19:00:00,300234065716060,65.59869,65.61989,-21.01894,-21.1697,-0.1597,-0.0835
1252,False,2019-08-13 09:00:00,2019-08-14 09:00:00,300234063560190,-43.47667,-43.43646,-74.27529,-74.29275,0.0731,0.0461
2464,False,2019-08-13 18:00:00,2019-08-14 18:00:00,300234067204380,3.41436,3.24344,8.37263,8.41852,0.0093,-0.0856
2164,False,2019-08-13 19:00:00,2019-08-14 19:00:00,300234065716060,65.61989,65.58438,-21.1697,-21.23364,-0.0739,-0.1162
2308,False,2019-08-13 20:00:00,2019-08-14 20:00:00,300234066310410,15.64345,15.87256,81.06355,81.10805,-0.1662,0.241
1253,False,2019-08-14 09:00:00,2019-08-15 09:00:00,300234063560190,-43.43646,-43.43988,-74.29275,-74.34777,-0.224,0.4094
1869,False,2019-08-14 10:00:00,2019-08-15 10:00:00,300234064839010,-55.25206,-55.29519,-70.80019,-70.4162,0.6246,-0.1102
2465,False,2019-08-14 18:00:00,2019-08-15 18:00:00,300234067204380,3.24344,3.19129,8.41852,8.42684,0.1515,-0.1977
2165,False,2019-08-14 19:00:00,2019-08-15 19:00:00,300234065716060,65.58438,65.547,-21.23364,-21.26726,-0.0262,-0.0463
1638,False,2019-08-14 20:00:00,2019-08-15 20:00:00,300234064709670,-6.65421,-6.76743,39.35562,39.39149,-0.2621,-0.1324
1870,False,2019-08-15 10:00:00,2019-08-16 10:00:00,300234064839010,-55.29519,-55.23415,-70.4162,-70.11759,0.5191,-0.2416
2466,False,2019-08-15 18:00:00,2019-08-16 18:00:00,300234067204380,3.19129,3.20792,8.42684,8.57435,0.1499,0.0013
2166,True,2019-08-15 19:00:00,2019-08-16 19:00:00,300234065716060,65.547,65.50189,-21.26726,-21.32537,0.005,0.0038
1254,False,2019-08-17 23:00:00,2019-08-18 23:00:00,300234063560190,-43.71677,-43.71018,-74.48938,-74.64564,-0.7845,-0.1188
1852,False,2019-08-18 14:00:00,2019-08-19 14:00:00,300234064829030,-23.28492,-23.3488,-149.5729,-149.5097,-0.0139,-0.2295
1255,False,2019-08-18 23:00:00,2019-08-19 23:00:00,300234063560190,-43.71018,-43.73856,-74.64564,-74.68944,-0.4245,0.0626
2448,False,2019-08-22 01:00:00,2019-08-23 01:00:00,300234067200860,63.67271,63.76044,-20.84887,-21.43405,-0.1683,0.0609
1256,False,2019-08-24 04:00:00,2019-08-25 04:00:00,300234063560190,-44.68598,-44.75063,-75.21663,-75.06016,0.3016,-0.4501
2449,False,2019-08-25 22:00:00,2019-08-26 22:00:00,300234067200860,63.76305,63.82667,-21.27799,-21.8719,-0.3849,0.1478
2467,False,2019-08-31 17:00:00,2019-09-01 17:00:00,300234067204380,3.44203,3.50421,9.62576,9.623,0.0658,0.08
2468,False,2019-09-01 17:00:00,2019-09-02 17:00:00,300234067204380,3.50421,3.60518,9.623,9.55751,-0.0805,0.1597
2076,False,2019-09-02 15:00:00,2019-09-03 15:00:00,300234065702850,-15.91254,-15.80179,-146.4134,-146.41052,0.1934,0.4361
2469,False,2019-09-02 17:00:00,2019-09-03 17:00:00,300234067204380,3.60518,3.62946,9.55751,9.57053,0.0704,0.2244
2332,False,2019-09-03 05:00:00,2019-09-04 05:00:00,300234066316480,22.01288,22.0043,-159.20204,-159.32945,-0.6414,0.1061
2470,False,2019-09-03 17:00:00,2019-09-04 17:00:00,300234067204380,3.62946,3.71579,9.57053,9.58391,0.0634,0.1817
2077,False,2019-09-07 07:00:00,2019-09-08 07:00:00,300234065702850,-15.72097,-15.79092,-146.22688,-146.23656,0.0445,-0.0782
1983,False,2019-09-08 01:00:00,2019-09-09 01:00:00,300234065515780,63.75605,63.77275,-17.38913,-17.32421,0.0735,0.03
2078,False,2019-09-08 07:00:00,2019-09-09 07:00:00,300234065702850,-15.79092,-15.73655,-146.23656,-146.1464,0.1221,0.2108
1984,True,2019-09-09 01:00:00,2019-09-10 01:00:00,300234065515780,63.77275,63.77776,-17.32421,-17.17682,0.1118,0.0174
2079,False,2019-09-09 07:00:00,2019-09-10 07:00:00,300234065702850,-15.73655,-15.73865,-146.1464,-146.18356,0.0952,0.1022
1985,True,2019-09-10 01:00:00,2019-09-11 01:00:00,300234065515780,63.77776,63.77911,-17.17682,-17.20421,0.0124,0.0099
2080,False,2019-09-10 07:00:00,2019-09-11 07:00:00,300234065702850,-15.73865,-15.73666,-146.18356,-146.12064,0.0557,-0.0589
1172,False,2019-09-10 13:00:00,2019-09-11 13:00:00,300234063467280,-18.60372,-18.61655,49.35706,49.33452,-0.1231,0.1179
1857,False,2019-09-10 15:00:00,2019-09-11 15:00:00,300234064830280,34.88275,34.79066,-76.09258,-76.30934,0.0526,0.083
1986,True,2019-09-11 01:00:00,2019-09-12 01:00:00,300234065515780,63.77911,63.77661,-17.20421,-17.06473,-0.0221,0.0243
2081,False,2019-09-11 07:00:00,2019-09-12 07:00:00,300234065702850,-15.73666,-15.70749,-146.12064,-146.09447,0.0893,0.0899
2207,False,2019-09-11 08:00:00,2019-09-12 08:00:00,300234065748690,61.89182,61.94618,-7.17956,-7.01432,0.3799,0.1506
1858,False,2019-09-11 15:00:00,2019-09-12 15:00:00,300234064830280,34.79066,34.51032,-76.30934,-76.4686,-0.2492,-0.3095
1987,False,2019-09-12 01:00:00,2019-09-13 01:00:00,300234065515780,63.77661,63.7851,-17.06473,-16.82451,0.2853,0.0352
2208,False,2019-09-12 08:00:00,2019-09-13 08:00:00,300234065748690,61.94618,62.03502,-7.01432,-7.45532,0.5951,0.2199
1859,False,2019-09-12 15:00:00,2019-09-13 15:00:00,300234064830280,34.51032,34.53542,-76.4686,-76.48635,-0.1188,-0.3386
2209,False,2019-09-13 08:00:00,2019-09-14 08:00:00,300234065748690,62.03502,62.17861,-7.45532,-7.54746,-0.0878,0.136
1883,False,2019-09-13 15:00:00,2019-09-14 15:00:00,300234064874160,54.86783,54.95898,-8.7505,-8.62628,0.2591,0.0398
1884,False,2019-09-14 15:00:00,2019-09-15 15:00:00,300234064874160,54.95898,55.07625,-8.62628,-8.40464,0.2656,0.4443
1885,False,2019-09-15 15:00:00,2019-09-16 15:00:00,300234064874160,55.07625,55.0743,-8.40464,-8.45583,0.0566,-0.0032
2366,False,2019-09-16 06:00:00,2019-09-17 06:00:00,300234066413940,57.57252,57.54291,-7.82585,-7.56219,0.3577,0.2146
2367,False,2019-09-17 06:00:00,2019-09-18 06:00:00,300234066413940,57.54291,57.56084,-7.56219,-7.43893,0.0459,0.1843
2178,False,2019-09-17 18:00:00,2019-09-18 18:00:00,300234065718060,11.05106,11.08595,98.08249,98.21017,0.2654,-0.0985
1173,False,2019-09-17 21:00:00,2019-09-18 21:00:00,300234063467280,-19.86663,-20.17303,48.91836,48.775,-0.0928,-0.2143
2368,True,2019-09-18 06:00:00,2019-09-19 06:00:00,300234066413940,57.56084,57.56272,-7.43893,-7.39308,0.2065,0.0729
2179,False,2019-09-18 18:00:00,2019-09-19 18:00:00,300234065718060,11.08595,11.17908,98.21017,98.3427,0.1458,0.1231
1174,False,2019-09-18 21:00:00,2019-09-19 21:00:00,300234063467280,-20.17303,-20.43465,48.775,48.68152,-0.2992,-0.328
1175,False,2019-09-19 21:00:00,2019-09-20 21:00:00,300234063467280,-20.43465,-20.90145,48.68152,48.53971,-0.1176,-0.4596
229,False,2019-09-23 21:00:00,2019-09-24 21:00:00,300234060323940,48.05695,48.05844,-5.01102,-4.92702,0.0175,0.0286
230,False,2019-09-25 14:00:00,2019-09-26 14:00:00,300234060323940,48.04203,47.9655,-4.81421,-4.79124,0.137,-0.03
2369,True,2019-09-26 06:00:00,2019-09-27 06:00:00,300234066413940,57.57054,57.5775,-7.4094,-7.41691,-0.0736,0.0698
231,True,2019-09-28 21:00:00,2019-09-29 21:00:00,300234060323940,47.9584,47.96503,-4.61437,-4.6326,0.0049,-0.0074
1326,False,2019-09-28 22:00:00,2019-09-29 22:00:00,300234063772030,-36.63852,-36.50366,139.71896,139.6971,0.0621,0.1737
2370,False,2019-09-29 06:00:00,2019-09-30 06:00:00,300234066413940,57.54515,57.47194,-7.52721,-7.60082,-0.0793,0.07
232,False,2019-09-29 21:00:00,2019-09-30 21:00:00,300234060323940,47.96503,47.99322,-4.6326,-4.65867,-0.0253,0.0167
1902,False,2019-09-29 22:00:00,2019-09-30 22:00:00,300234064878060,-11.75938,-11.73629,167.0465,166.85146,-0.3969,0.0845
233,False,2019-10-02 12:00:00,2019-10-03 12:00:00,300234060323940,48.09831,48.11448,-4.54797,-4.53832,0.0307,0.0224
1713,False,2019-10-02 14:00:00,2019-10-03 14:00:00,300234064736980,-11.51288,-11.56894,43.50128,43.40623,-0.6138,-0.0971
2450,False,2019-10-04 09:00:00,2019-10-05 09:00:00,300234067201570,63.36144,63.36529,-18.05273,-19.08432,-0.2911,0.1103
234,True,2019-10-04 21:00:00,2019-10-05 21:00:00,300234060323940,48.15995,48.08201,-4.77137,-4.67898,0.1095,-0.1381
2451,False,2019-10-05 09:00:00,2019-10-06 09:00:00,300234067201570,63.36529,63.47334,-19.08432,-20.13751,-0.8844,-0.1144
1603,False,2019-10-05 17:00:00,2019-10-06 17:00:00,300234064503600,70.94317,70.83715,22.64994,23.46395,0.616,0.1398
2452,False,2019-10-06 09:00:00,2019-10-07 09:00:00,300234067201570,63.47334,63.57723,-20.13751,-20.59289,-0.5009,0.0849
1604,False,2019-10-06 17:00:00,2019-10-07 17:00:00,300234064503600,70.83715,70.76639,23.46395,23.87543,0.1498,-0.3993
1482,False,2019-10-06 18:00:00,2019-10-07 18:00:00,300234063991740,-10.06984,-9.8498,143.1979,142.983,-0.0914,0.4764
235,False,2019-10-06 21:00:00,2019-10-07 21:00:00,300234060323940,48.08319,48.09634,-4.65341,-4.5932,0.052,0.0035
835,False,2019-10-07 10:00:00,2019-10-08 10:00:00,300234062445650,-34.00412,-34.06231,18.16749,18.299,0.5761,-0.0331
1605,False,2019-10-07 17:00:00,2019-10-08 17:00:00,300234064503600,70.76639,70.78074,23.87543,23.86584,-0.0911,-0.0613
1483,False,2019-10-07 18:00:00,2019-10-08 18:00:00,300234063991740,-9.8498,-9.86683,142.983,142.93253,-0.0343,0.3498
236,False,2019-10-07 21:00:00,2019-10-08 21:00:00,300234060323940,48.09634,48.09483,-4.5932,-4.57369,0.1537,0.0154
237,False,2019-10-08 21:00:00,2019-10-09 21:00:00,300234060323940,48.09483,48.10129,-4.57369,-4.53827,0.1782,0.0336
1856,False,2019-10-09 14:00:00,2019-10-10 14:00:00,300234064829510,-20.31822,-20.23386,169.9164,169.79234,0.0088,0.1521
238,False,2019-10-09 21:00:00,2019-10-10 21:00:00,300234060323940,48.10129,48.10322,-4.53827,-4.51883,0.1648,0.0489
239,False,2019-10-10 21:00:00,2019-10-11 21:00:00,300234060323940,48.10322,48.13749,-4.51883,-4.50359,0.0685,0.0431
240,False,2019-10-11 21:00:00,2019-10-12 21:00:00,300234060323940,48.13749,48.16192,-4.50359,-4.46463,0.0041,0.0828
241,False,2019-10-12 21:00:00,2019-10-13 21:00:00,300234060323940,48.16192,48.14168,-4.46463,-4.40427,0.0117,-0.0402
2475,False,2019-10-13 21:00:00,2019-10-14 21:00:00,300234067246790,7.36277,7.40069,-78.16286,-78.18782,0.0854,0.1103
242,False,2019-10-13 21:00:00,2019-10-14 21:00:00,300234060323940,48.14168,48.12966,-4.40427,-4.38687,-0.0638,-0.0524
1056,False,2019-10-14 04:00:00,2019-10-15 04:00:00,300234063225600,38.83055,38.77284,-28.38117,-28.17845,-0.0825,-0.3402
2476,False,2019-10-14 21:00:00,2019-10-15 21:00:00,300234067246790,7.40069,7.43788,-78.18782,-78.22786,-0.1183,0.2085
243,False,2019-10-14 21:00:00,2019-10-15 21:00:00,300234060323940,48.12966,48.12626,-4.38687,-4.38805,-0.0778,-0.0215
2477,False,2019-10-15 21:00:00,2019-10-16 21:00:00,300234067246790,7.43788,7.43846,-78.22786,-78.22055,0.0643,-0.0431
244,False,2019-10-15 21:00:00,2019-10-16 21:00:00,300234060323940,48.12626,48.12514,-4.38805,-4.3606,-0.1106,-0.0153
1057,False,2019-10-16 15:00:00,2019-10-17 15:00:00,300234063225600,38.66969,38.6019,-27.72474,-27.69665,-0.0547,-0.4108
1615,False,2019-10-16 15:00:00,2019-10-17 15:00:00,300234064506600,46.36465,46.49613,-1.80666,-1.84417,0.2904,0.2858
245,False,2019-10-16 21:00:00,2019-10-17 21:00:00,300234060323940,48.12514,48.12097,-4.3606,-4.35502,-0.1065,0.0215
246,False,2019-10-17 21:00:00,2019-10-18 21:00:00,300234060323940,48.12097,48.11849,-4.35502,-4.39451,-0.0962,0.0061
247,False,2019-10-18 21:00:00,2019-10-19 21:00:00,300234060323940,48.11849,48.11994,-4.39451,-4.42734,-0.1393,-0.0123
2023,False,2019-10-18 23:00:00,2019-10-19 23:00:00,300234065602540,-34.67108,-34.64842,134.64468,134.66162,0.1403,-0.0122
248,False,2019-10-19 21:00:00,2019-10-20 21:00:00,300234060323940,48.11994,48.10923,-4.42734,-4.48405,-0.1353,-0.046
1402,False,2019-10-20 09:00:00,2019-10-21 09:00:00,300234063940930,38.83972,38.85758,-26.98473,-27.25025,-0.2365,-0.3096
249,False,2019-10-20 21:00:00,2019-10-21 21:00:00,300234060323940,48.10923,48.10229,-4.48405,-4.51485,-0.1213,-0.04
2375,False,2019-10-21 01:00:00,2019-10-22 01:00:00,300234066432250,56.62418,56.62892,155.90778,155.91447,0.0314,0.1063
250,False,2019-10-21 21:00:00,2019-10-22 21:00:00,300234060323940,48.10229,48.1008,-4.51485,-4.53437,-0.0185,-0.0062
2376,True,2019-10-22 01:00:00,2019-10-23 01:00:00,300234066432250,56.62892,56.6436,155.91447,155.92006,0.0305,0.1047
251,False,2019-10-22 21:00:00,2019-10-23 21:00:00,300234060323940,48.1008,48.09426,-4.53437,-4.55509,0.0878,0.0123
2377,True,2019-10-23 01:00:00,2019-10-24 01:00:00,300234066432250,56.6436,56.64146,155.92006,155.9266,0.0187,0.0372
252,False,2019-10-23 21:00:00,2019-10-24 21:00:00,300234060323940,48.09426,48.08725,-4.55509,-4.55225,0.1596,0.0215
2378,True,2019-10-24 01:00:00,2019-10-25 01:00:00,300234066432250,56.64146,56.63379,155.9266,155.92836,0.0034,-0.0032
253,False,2019-10-24 21:00:00,2019-10-25 21:00:00,300234060323940,48.08725,48.10592,-4.55225,-4.52637,0.1372,0.0245
254,False,2019-10-25 21:00:00,2019-10-26 21:00:00,300234060323940,48.10592,48.13742,-4.52637,-4.52661,0.1452,0.086
255,False,2019-10-26 21:00:00,2019-10-27 21:00:00,300234060323940,48.13742,48.15067,-4.52661,-4.57784,0.0188,0.0407
2379,True,2019-10-27 01:00:00,2019-10-28 01:00:00,300234066432250,56.64282,56.65843,155.93349,155.94954,0.017,0.0342
2267,False,2019-10-27 19:00:00,2019-10-28 19:00:00,300234066089200,54.96712,55.01255,-8.75976,-8.65137,0.0769,0.0078
256,False,2019-10-27 21:00:00,2019-10-28 21:00:00,300234060323940,48.15067,48.18826,-4.57784,-4.62152,-0.0466,0.0056
257,False,2019-10-28 21:00:00,2019-10-29 21:00:00,300234060323940,48.18826,48.2096,-4.62152,-4.61903,-0.0926,0.0732
2436,False,2019-10-29 07:00:00,2019-10-30 07:00:00,300234066975220,-37.04065,-37.18039,-12.12304,-12.18916,-0.183,-0.1638
2371,False,2019-10-29 11:00:00,2019-10-30 11:00:00,300234066413940,60.10754,60.06517,-2.31079,-2.14977,0.2939,-0.2265
258,False,2019-10-29 21:00:00,2019-10-30 21:00:00,300234060323940,48.2096,48.23088,-4.61903,-4.59788,-0.0798,0.0091
2304,False,2019-10-30 04:00:00,2019-10-31 04:00:00,300234066309010,-10.19459,-10.18977,162.0788,161.88525,-0.1318,-0.1809
2372,False,2019-10-30 11:00:00,2019-10-31 11:00:00,300234066413940,60.06517,60.15393,-2.14977,-2.03812,0.1009,-0.0066
1788,False,2019-10-30 18:00:00,2019-10-31 18:00:00,300234064823550,-52.89158,-52.96771,73.4274,73.46906,0.1724,-0.5333
259,False,2019-10-30 21:00:00,2019-10-31 21:00:00,300234060323940,48.23088,48.24434,-4.59788,-4.60635,-0.0346,-0.0275
2380,True,2019-10-31 03:00:00,2019-11-01 03:00:00,300234066432250,56.6579,56.66257,155.94788,155.96162,0.0129,-0.0085
260,False,2019-10-31 21:00:00,2019-11-01 21:00:00,300234060323940,48.24434,48.2713,-4.60635,-4.67353,-0.0592,0.0214
261,False,2019-11-01 21:00:00,2019-11-02 21:00:00,300234060323940,48.2713,48.22266,-4.67353,-4.65048,-0.2319,-0.2427
