ID,ID,ID.1,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north,wind10m_abs_mean,wind10m_u_mean,wind10m_v_mean,wind10m_abs_max,wind10m_u_max,wind10m_v_max,wind10m_abs_min,wind10m_u_min,wind10m_v_min,wind10m_abs_std,wind10m_u_std,wind10m_v_std,shore_rmsd,shortest_distance,shortest_distance_e,shortest_distance_n,score_shore_22deg_14km,score_bedrock_22deg_14km,score_wetland_22deg_14km,score_beach_22deg_14km,score_shore_45deg_10km,score_bedrock_45deg_10km,score_wetland_45deg_10km,score_beach_45deg_10km,score_shore_60deg_9km,score_bedrock_60deg_9km,score_wetland_60deg_9km,score_beach_60deg_9km,score_shore_90deg_7km,score_bedrock_90deg_7km,score_wetland_90deg_7km,score_beach_90deg_7km,score_shore_180deg_5km,score_bedrock_180deg_5km,score_wetland_180deg_5km,score_beach_180deg_5km,score_shore_270deg_4km,score_bedrock_270deg_4km,score_wetland_270deg_4km,score_beach_270deg_4km,score_shore_360deg_10km,score_bedrock_360deg_10km,score_wetland_360deg_10km,score_beach_360deg_10km,score_shore_360deg_8km,score_bedrock_360deg_8km,score_wetland_360deg_8km,score_beach_360deg_8km,score_shore_360deg_5km,score_bedrock_360deg_5km,score_wetland_360deg_5km,score_beach_360deg_5km,score_shore_360deg_2km,score_bedrock_360deg_2km,score_wetland_360deg_2km,score_beach_360deg_2km,inproduct_wind_nearest_shore,m2_tidal_elevation_mm,m4_tidal_elevation_mm,s2_tidal_elevation_mm,n2_tidal_elevation_mm,k1_tidal_elevation_mm,k2_tidal_elevation_mm,o1_tidal_elevation_mm,p1_tidal_elevation_mm,q1_tidal_elevation_mm
20,20,172,False,2013-08-18 09:00:00,2013-08-19 09:00:00,300234011915950,62.20968,62.05861,-7.37128,-7.01367,0.3617,-0.1758,10.36984157562256,6.919622421264648,5.897517204284668,13.548606872558594,9.95701026916504,13.476585388183594,7.875049114227295,0.1982054710388183,-1.833307147026062,1.491594910621643,2.848534107208252,4.356884479522705,13944.347,13726.024,-13030.837,4312.8916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.716086530608255,-445,2,-34,-133,-82,-12,60,-20,14
21,21,173,False,2013-08-19 09:00:00,2013-08-20 09:00:00,300234011915950,62.05861,62.0585,-7.01367,-7.42368,-0.055,-0.3243,12.00124740600586,9.461853981018066,7.306051731109619,13.20048999786377,11.456907272338867,8.28077507019043,10.373871803283691,7.760481357574463,6.382494449615479,0.7857980728149414,1.168506741523743,0.6139452457427979,13999.624,1828.5841,-1611.4609,864.24164,0.2198871,0.0,0.0,0.0,1.4728591,0.0,0.0,0.0,1.3913101,0.0,0.0,0.0,2.635196,0.0,0.0,0.0,4.7606177,0.0,0.0,0.0,3.2724636,0.0,0.0,0.0,22.260294,0.0,0.0,0.0,10.471946,0.0,0.0,0.0,4.7677646,0.0,0.0,0.0,0.46153942,0.0,0.0,0.0,-4.885317518895535,-688,11,-183,-148,-52,-53,39,-12,9
22,22,174,False,2013-08-20 09:00:00,2013-08-21 09:00:00,300234011915950,62.0585,62.15465,-7.42368,-7.46431,-0.05,0.1376,8.972902297973633,8.083902359008789,3.441102266311645,12.869064331054688,10.696495056152344,7.858243465423584,4.642282962799072,4.5802998542785645,-0.7560728788375854,2.5804338455200195,1.864047288894653,2.550741910934448,8534.299,2912.4868,-2261.9006,-1834.7711,14.557346,0.0,0.0,0.0,11.310725,0.0,0.0,0.0,11.770488,0.0,0.0,0.0,13.541216,0.0,0.0,0.0,8.235179,0.0,0.0,0.0,3.2236223,0.0,0.0,0.0,52.05488,0.0,0.0,0.0,29.30861,0.0,0.0,0.0,8.34657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.445915975151204,-666,1,-142,-158,-62,-43,42,-15,8
23,23,82,False,2013-09-08 14:00:00,2013-09-09 14:00:00,300234011274030,-52.70546,-52.68988,169.04437,169.26411,0.4393,0.1348,13.021096229553224,11.64019012451172,1.055454134941101,19.06703186035156,15.859624862670898,10.584138870239258,8.22385025024414,4.529843330383301,-7.893357753753662,3.1404919624328613,3.103038787841797,5.759753227233887,984.3959,17770.8,-9532.288,-14997.8955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.134582061425116,281,3,48,94,-39,19,-21,-14,-4
24,24,164,False,2013-11-01 17:00:00,2013-11-02 17:00:00,300234011912500,66.57345,66.48895,-17.73486,-18.14955,-0.3107,-0.2358,4.9923505783081055,-3.151087999343872,2.1002469062805176,7.771777153015137,4.635385513305664,5.233088970184326,1.2572457790374756,-5.873322486877441,-0.5725122690200806,1.993082284927368,3.3637406826019287,1.8002219200134275,2561.4453,27010.477,26079.818,7029.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.495952506512599,287,6,128,29,-41,32,29,-8,15
25,25,36,False,2013-11-16 13:00:00,2013-11-17 13:00:00,300234010169390,53.82502,53.65862,-133.31209,-133.0382,0.1834,-0.2696,4.214428424835205,2.769101858139038,-0.7822606563568115,6.967782020568848,6.897924423217773,1.6470906734466553,1.4371671676635742,-1.9670498371124268,-3.477567672729492,1.595930814743042,3.0163044929504395,1.7118570804595947,5939.004,17653.502,-17647.924,443.7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7878904892495915,-166,-2,127,-118,-113,25,-139,-44,-30
26,26,45,False,2013-11-30 16:00:00,2013-12-01 16:00:00,300234011026600,71.16174,71.06991,24.50353,25.02348,0.3442,0.0118,9.671971321105955,4.330262660980225,-8.025579452514648,14.09699535369873,6.830084800720215,-1.829776167869568,4.6271843910217285,1.3054571151733398,-13.5535249710083,2.976552248001098,1.5612398386001587,4.09979772567749,5394.611,28252.467,-21450.375,18387.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5108467951784,701,0,55,166,-83,24,20,-18,18
27,27,46,False,2013-12-01 16:00:00,2013-12-02 16:00:00,300234011026600,71.06991,70.97401,25.02348,25.27368,0.1011,-0.3044,8.367392539978027,5.248165130615234,-5.428686141967773,11.969303131103516,7.559993743896484,5.34593391418457,3.967201232910156,1.6666297912597656,-11.361227989196776,2.254467010498047,1.3518352508544922,4.031694412231445,15791.877,9515.308,5409.1255,7828.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13382463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4828167174159257,584,-4,30,174,-85,19,20,-18,19
28,29,196,False,2013-12-07 18:00:00,2013-12-08 18:00:00,300234011938590,-15.93005,-15.6269,168.3312,168.27922,0.0363,0.1815,4.603899955749512,-3.992759704589844,1.9758806228637693,6.484745502471924,-2.0944273471832275,3.4792680740356445,2.451824903488159,-6.239809036254883,-0.3311872482299804,1.0287131071090698,1.132896900177002,1.0604026317596436,6097.361,5746.887,5745.978,-102.22041,7.8390117,0.0,0.0,0.0,5.4802394,0.0,0.0,0.0,3.4292512,0.0,0.0,0.0,2.0452015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62185,0.0,0.0,0.0,3.5018935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.027273205647543,-438,-1,-154,-103,109,-39,71,35,13
29,30,197,False,2013-12-08 18:00:00,2013-12-09 18:00:00,300234011938590,-15.6269,-15.37419,168.27922,168.20557,-0.1663,0.3676,4.949659824371338,-3.622650861740112,3.1722607612609863,6.483261585235596,-2.171986818313598,4.953177452087402,3.11987829208374,-5.365818023681641,0.9913320541381836,0.903074026107788,0.8456560373306274,1.1885724067687988,5180.1035,8432.45,7656.1094,3534.1492,5.832717,0.0,0.0,0.0,2.1967282,0.0,0.0,0.0,0.018600283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.815137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.959592776239537,-441,-1,-158,-104,109,-41,71,35,13
30,31,198,False,2013-12-09 18:00:00,2013-12-10 18:00:00,300234011938590,-15.37419,-15.14147,168.20557,168.18246,-0.0403,0.2304,3.328460931777954,-2.6892507076263428,1.8629379272460933,4.362808704376221,-2.171986818313598,3.317880630493164,2.614104986190796,-3.191836357116699,0.8056650161743164,0.5705152153968811,0.3028820157051086,0.780892550945282,6695.933,1012.72955,-861.1676,532.9273,16.598045,0.0,0.0,0.0,13.883898,0.0,0.0,0.0,13.6094885,0.0,0.0,0.0,8.512105,0.0,0.0,0.0,8.1889,0.8056982,0.0,0.0,15.572074,0.08709782,0.0,0.0,95.50614,5.296935,0.0,0.0,69.541626,3.729247,0.0,0.0,38.876663,0.8056982,0.0,0.0,11.105797,0.0,0.0,0.0,3.267117135961745,-437,-1,-160,-102,110,-41,72,35,13
31,32,148,False,2013-12-31 05:00:00,2014-01-01 05:00:00,300234011846540,51.68527,51.93079,-5.45625,-5.25183,0.157,0.5156,6.293349742889404,1.1836527585983276,5.925952911376953,8.766824722290039,4.968117713928223,8.766489028930664,3.665252447128296,-1.9427812099456787,2.595208168029785,1.4325627088546753,1.5760513544082642,1.6299059391021729,2806.968,7738.63,2832.413,-7201.6543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18022427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7392342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.081528808087281,-1767,22,-524,-302,-49,-149,69,-17,14
32,33,54,False,2013-12-31 21:00:00,2014-01-01 21:00:00,300234011029600,66.20504,66.0848,-14.65523,-14.98547,-0.2116,-0.0243,7.297726631164551,-4.836166858673096,3.551684617996216,10.78061294555664,-2.64164137840271,9.184528350830078,4.333090782165527,-9.681367874145508,-5.007136344909668,1.840498328208924,2.0666489601135254,4.046014308929443,6352.3994,29567.47,29393.69,-3201.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.192251114727718,439,2,113,76,-22,29,33,-2,16
33,34,83,False,2014-01-01 02:00:00,2014-01-02 02:00:00,300234011460700,47.56468,47.7152,-3.60602,-3.57126,0.1308,0.1565,7.452785015106201,1.492116093635559,7.136477470397949,9.787359237670898,5.792914390563965,9.603928565979004,4.049909114837647,-0.4455925226211548,3.964725017547608,1.7689958810806274,1.561689853668213,1.7546378374099731,1606.9707,16608.95,-11239.261,-12228.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.264014370234533,-234,49,-365,59,12,-96,52,7,3
34,36,144,False,2014-01-13 02:00:00,2014-01-14 02:00:00,300234011795230,52.0922,52.06937,-7.06778,-6.95997,0.0461,0.0695,5.155822277069092,1.8437590599060056,4.315423488616943,7.4372758865356445,7.079508304595947,5.997270584106445,3.121298313140869,-0.6312156319618225,2.2789554595947266,0.9642930626869202,2.0372822284698486,1.157378911972046,3119.681,7089.1787,3215.686,-6317.8965,7.479277,51.38815,0.0,0.0,4.6167574,22.932547,0.0,0.0,1.7079716,5.4195786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.769639,67.01126,0.0,0.0,0.15636675,1.0139152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.009579740636592,-1197,-33,-454,-157,-42,-119,43,-15,15
35,37,145,False,2014-01-14 02:00:00,2014-01-15 02:00:00,300234011795230,52.06937,52.10068,-6.95997,-6.75168,0.0965,-0.0445,4.061959266662598,2.2781364917755127,1.8658736944198608,6.782644271850586,4.301054954528809,6.782510757446289,2.728166341781616,-0.0154183581471443,-1.3149926662445068,1.1227891445159912,1.463247537612915,2.6358461380004883,2625.6729,10050.309,-3141.436,-9546.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4844625323540237,-1190,-31,-450,-157,-43,-119,44,-16,16
36,38,184,False,2014-01-16 01:00:00,2014-01-17 01:00:00,300234011919950,64.30514,64.12634,-14.44918,-15.00476,-0.317,-0.0829,10.92407512664795,-8.583348274230957,6.2215681076049805,13.243386268615724,-5.765805721282959,10.57163429260254,9.42689323425293,-10.425043106079102,0.8119635581970215,1.2841217517852783,1.0987234115600586,2.7194504737854004,816.6687,26636.879,9924.467,-24718.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.971621661629158,-355,7,-255,-23,-7,-70,28,-3,17
37,39,108,False,2014-01-16 13:00:00,2014-01-17 13:00:00,300234011463700,39.82261,39.98145,-9.15421,-9.0401,0.1759,-0.0391,6.319436073303223,4.718657970428467,3.814430475234986,7.171586990356445,5.973627090454102,6.130716323852539,4.934469223022461,2.1570591926574707,1.6307921409606934,0.5889236330986023,1.1176735162734983,1.4890577793121338,450.59317,15826.001,-13867.181,7626.5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2964550971891367,350,-9,-47,136,34,-8,43,12,-3
38,40,109,False,2014-01-18 01:00:00,2014-01-19 01:00:00,300234011463700,40.08639,40.05172,-9.03798,-8.98569,0.0607,0.1135,2.1676528453826904,1.4328346252441406,0.9062652587890624,3.9528729915618896,2.6510720252990723,3.5462327003479004,0.587047815322876,0.1319015473127365,-1.0235915184020996,1.0506260395050049,0.8197685480117798,1.5020592212677002,8472.22,16882.957,-15678.349,6262.8794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9944141148625738,340,-8,-55,137,33,-10,43,12,-3
39,41,185,False,2014-01-19 23:00:00,2014-01-20 23:00:00,300234011919950,63.9404,63.83655,-16.09266,-16.50305,-0.2727,0.0832,12.256914138793944,-5.065466403961182,10.9992036819458,14.74740505218506,-3.806450843811035,14.04938507080078,8.672842025756836,-6.485708713531494,6.072617530822754,2.35898232460022,0.6555208563804626,2.9539098739624023,7697.8354,10765.102,10739.993,734.81793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.302854197684146,-639,1,-308,-82,-34,-85,16,-10,13
40,42,110,False,2014-01-20 03:00:00,2014-01-21 03:00:00,300234011463700,39.83923,39.80562,-9.13699,-9.09371,0.0663,-0.1112,6.6961445808410645,6.297888278961182,-1.1512269973754885,7.555976867675781,7.237631797790527,3.148620128631592,5.965601921081543,5.57880973815918,-4.152750015258789,0.343772292137146,0.4773043990135193,1.9339076280593872,395.61188,15055.901,-13988.073,5569.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.277042193998097,351,-9,-47,136,34,-8,43,12,-3
41,43,111,False,2014-01-21 03:00:00,2014-01-22 03:00:00,300234011463700,39.80562,39.87977,-9.09371,-8.98104,0.005,0.0317,5.245643138885498,4.754407405853272,1.1537655591964722,6.965522289276123,6.638530731201172,3.822201728820801,3.8603224754333496,2.7915170192718506,-1.4257433414459229,0.9323397874832152,1.2543905973434448,1.6961629390716553,551.5757,8678.813,-7784.7944,3836.5068,6.892713,0.0,0.0,11.691096,0.8919732,0.0,0.0,0.9653492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.539473,8.883985,0.0,4.8757515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.754620944579103,352,-9,-46,137,34,-7,43,12,-3
42,44,112,True,2014-01-22 03:00:00,2014-01-23 03:00:00,300234011463700,39.87977,39.85677,-8.98104,-8.98208,0.0257,-0.0241,1.8029178380966189,-0.0763105899095535,-0.5892311930656433,3.1098618507385254,1.7465277910232544,1.4546804428100586,0.7607353925704956,-2.6907479763031006,-3.0633997917175293,0.6429110765457153,1.3454506397247314,1.224986910820007,296.7663,1089.0455,-715.67303,820.873,30.173672,0.0,0.0,56.974026,20.751162,0.0,0.0,48.34777,18.384296,0.0,0.0,42.92461,16.112434,0.0,0.0,41.787094,11.288538,0.0,0.0,36.662594,13.636965,0.0,0.0,45.721207,53.619804,0.0,0.0,121.06797,38.71402,0.0,0.0,93.4462,23.458286,0.0,0.0,61.747356,7.589438,0.0,0.0,27.736498,-0.3939876934866597,0,0,0,0,0,0,0,0,0
43,45,50,False,2014-02-09 23:00:00,2014-02-10 23:00:00,300234011028750,65.59682,65.4823,-13.43425,-13.50168,-0.0136,-0.1099,7.391353607177734,-4.858283996582031,3.833569288253784,9.745070457458496,3.573938131332397,7.337729930877685,5.040586471557617,-9.05551528930664,1.4462162256240845,1.16107439994812,3.8606929779052734,1.6661529541015625,2068.6125,28663.207,26160.08,11714.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8672549071793805,411,1,68,85,-21,17,36,-1,16
44,46,48,False,2014-02-10 16:00:00,2014-02-11 16:00:00,300234011027150,42.80166,42.8372,-9.39633,-9.26125,0.1582,-0.0436,2.022559404373169,0.8620957136154175,-0.3999975323677063,3.2034752368927,1.3931450843811035,2.9936017990112305,0.4446901082992553,0.3700981140136719,-3.0142159461975098,0.8954493999481201,0.2994995415210724,1.9747579097747805,1018.8218,18024.592,-13599.123,-11830.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3879011583099137,173,-3,-135,109,28,-30,49,13,-2
45,47,51,False,2014-02-10 23:00:00,2014-02-11 23:00:00,300234011028750,65.4823,65.31746,-13.50168,-13.56495,-0.0048,-0.3979,9.605411529541016,1.3400667905807495,8.397039413452148,12.622725486755373,7.336613655090332,10.63239860534668,7.527511596679687,-6.437227249145508,6.392761707305908,1.6440367698669434,4.588586807250977,1.2671220302581787,14184.071,12534.467,12534.352,-53.65147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3041124944156453,420,-3,53,92,-20,13,38,-1,16
46,48,49,False,2014-02-11 16:00:00,2014-02-12 16:00:00,300234011027150,42.8372,43.11823,-9.26125,-9.23584,-0.0899,-0.0499,1.5680944919586182,0.6275184750556946,-0.1408944576978683,2.428285837173462,1.097029209136963,1.9532281160354608,0.3153441250324249,0.1218504905700683,-2.2246222496032715,0.631493866443634,0.3102202117443084,1.5322654247283936,5765.1714,6524.117,1066.7747,-6436.311,3.0712178,0.75119007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.508552,40.679726,0.0,0.0,0.58561605,3.6852105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416053106214732,173,-3,-137,111,27,-30,49,13,-2
47,49,52,False,2014-02-11 23:00:00,2014-02-12 23:00:00,300234011028750,65.31746,65.19659,-13.56495,-13.74141,-0.0133,-0.239,9.488543510437012,-6.692554950714111,5.767955780029297,12.485445976257324,-0.0339999198913574,10.23714828491211,6.270157337188721,-10.277828216552734,2.3766465187072754,1.920822501182556,3.231734037399292,2.284358501434326,14885.597,9940.883,5772.5835,8093.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095224248105377,403,2,34,93,-18,8,40,0,17
48,50,53,False,2014-02-12 23:00:00,2014-02-13 23:00:00,300234011028750,65.19659,65.1975,-13.74141,-13.67488,-0.0996,-0.0401,9.092019081115724,-7.276994705200195,-1.8744388818740845,11.205645561218262,-1.2162368297576904,6.311893939971924,5.567772388458252,-9.330479621887209,-7.238406181335449,1.8820565938949585,2.390949249267578,4.901239395141602,16054.514,1726.0764,-521.8658,1645.295,7.056607,0.0,0.0,0.0,7.438003,0.0,0.0,0.0,5.3143597,0.0,0.0,0.0,6.5641756,0.0,0.0,0.0,5.866537,0.0,0.0,0.0,8.555792,0.0,0.0,0.0,36.308727,0.0,0.0,0.0,24.434803,0.0,0.0,0.0,13.43408,0.0,0.0,0.0,1.4764446,0.0,0.0,0.0,0.4134287077909011,0,0,0,0,0,0,0,0,0
49,51,349,False,2014-04-16 10:00:00,2014-04-17 10:00:00,300234060757570,52.51662,52.44573,-174.20468,-173.93607,0.1732,-0.1589,4.108076572418213,0.9694293141365052,3.347819566726685,5.067756652832031,4.877838134765625,4.370658874511719,2.8392210006713867,-1.5530548095703125,0.6292953491210938,0.4779235422611236,2.0414626598358154,0.8885087966918945,551.7843,17962.629,-1627.9363,17888.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.246183761647196,10,1,6,59,327,4,189,101,30
50,52,55,False,2014-04-18 09:00:00,2014-04-19 09:00:00,300234011041330,35.99211,36.0358,14.56929,14.43662,-0.1984,-0.2513,8.364104270935059,7.729298114776611,-2.640772819519043,10.60088062286377,9.523025512695312,1.7478904724121094,5.792883396148682,5.522895812988281,-5.975828170776367,1.747897982597351,1.4410204887390137,2.054534912109375,1353.7946,12045.501,8186.4355,8836.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.315869807231061,33,-1,16,4,5,7,0,2,1
51,54,468,False,2014-05-02 10:00:00,2014-05-03 10:00:00,300234061157620,33.57548,33.62338,35.24182,35.30109,0.0543,0.0557,2.148653745651245,0.9346457123756408,0.871813178062439,4.388059616088867,4.387663841247559,2.821535587310791,0.1948025673627853,-1.0623137950897217,-0.6906918287277222,1.105278253555298,1.7546560764312744,1.0610908269882202,1565.8253,13728.433,-13570.068,2079.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7918256326137894,-61,-1,-25,-11,-1,-6,-8,0,-2
52,55,56,False,2014-05-03 07:00:00,2014-05-04 07:00:00,300234011041330,35.78542,35.73261,14.28574,14.55949,0.161,0.1023,9.235153198242188,8.908827781677246,-2.03338360786438,10.844637870788574,10.251173973083496,1.3602616786956787,6.112368106842041,5.959088325500488,-4.305507183074951,1.2700958251953125,1.0897384881973269,1.4872115850448608,2715.226,12660.776,-12660.588,69.024475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.919780832813053,34,-1,16,4,3,7,1,2,1
